date,region,product_id,product_name,channel,units_sold,unit_price,returns_units,returns_value,unit_cost
2026-04-09,South,SKU-103,Halo Phone Stand,retail,43,19.0,2,38.0,7.5
2026-04-09,South,SKU-104,Drift Yoga Mat,web,33,55.0,4,220.0,26.0
2026-04-09,South,SKU-104,Drift Yoga Mat,marketplace,18,55.0,0,0.0,26.0
2026-04-09,South,SKU-104,Drift Yoga Mat,retail,8,55.0,0,0.0,26.0
2026-04-09,West,SKU-101,Aurora Desk Lamp,web,46,42.0,1,42.0,24.0
2026-04-09,West,SKU-101,Aurora Desk Lamp,marketplace,24,42.0,0,0.0,24.0
2026-04-09,West,SKU-101,Aurora Desk Lamp,retail,11,42.0,0,0.0,24.0
2026-04-09,West,SKU-102,Nimbus Bottle,web,82,28.0,4,112.0,11.0
2026-04-09,West,SKU-102,Nimbus Bottle,marketplace,42,28.0,1,28.0,11.0
2026-04-09,West,SKU-102,Nimbus Bottle,retail,20,28.0,0,0.0,11.0
2026-04-09,West,SKU-103,Halo Phone Stand,web,99,19.0,3,57.0,7.5
2026-04-09,West,SKU-103,Halo Phone Stand,marketplace,52,19.0,2,38.0,7.5
2026-04-09,West,SKU-103,Halo Phone Stand,retail,29,19.0,1,19.0,7.5
2026-04-09,West,SKU-104,Drift Yoga Mat,web,22,55.0,2,110.0,26.0
2026-04-09,West,SKU-104,Drift Yoga Mat,marketplace,10,55.0,0,0.0,26.0
2026-04-09,West,SKU-104,Drift Yoga Mat,retail,5,55.0,0,0.0,26.0
2026-04-10,North,SKU-101,Aurora Desk Lamp,web,73,42.0,1,42.0,24.0
2026-04-10,North,SKU-101,Aurora Desk Lamp,marketplace,39,42.0,0,0.0,24.0
2026-04-10,North,SKU-101,Aurora Desk Lamp,retail,18,42.0,0,0.0,24.0
2026-04-10,North,SKU-102,Nimbus Bottle,web,123,28.0,5,140.0,11.0
2026-04-10,North,SKU-102,Nimbus Bottle,marketplace,63,28.0,2,56.0,11.0
2026-04-10,North,SKU-102,Nimbus Bottle,retail,30,28.0,1,28.0,11.0
2026-04-10,North,SKU-103,Halo Phone Stand,web,154,19.0,8,152.0,7.5
2026-04-10,North,SKU-103,Halo Phone Stand,marketplace,85,19.0,5,95.0,7.5
2026-04-10,North,SKU-103,Halo Phone Stand,retail,45,19.0,2,38.0,7.5
2026-04-10,North,SKU-104,Drift Yoga Mat,web,34,55.0,1,55.0,26.0
2026-04-10,North,SKU-104,Drift Yoga Mat,marketplace,18,55.0,2,110.0,26.0
2026-04-10,North,SKU-104,Drift Yoga Mat,retail,9,55.0,0,0.0,26.0
2026-04-10,South,SKU-101,Aurora Desk Lamp,web,86,42.0,1,42.0,24.0
2026-04-10,South,SKU-101,Aurora Desk Lamp,marketplace,41,42.0,0,0.0,24.0
2026-04-10,South,SKU-101,Aurora Desk Lamp,retail,20,42.0,0,0.0,24.0
2026-04-10,South,SKU-102,Nimbus Bottle,web,140,28.0,4,112.0,11.0
2026-04-10,South,SKU-102,Nimbus Bottle,marketplace,70,28.0,3,84.0,11.0
2026-04-10,South,SKU-102,Nimbus Bottle,retail,40,28.0,2,56.0,11.0
2026-04-10,South,SKU-103,Halo Phone Stand,web,171,19.0,9,171.0,7.5
2026-04-10,South,SKU-103,Halo Phone Stand,marketplace,101,19.0,4,76.0,7.5
2026-04-10,South,SKU-103,Halo Phone Stand,retail,45,19.0,2,38.0,7.5
2026-04-10,South,SKU-104,Drift Yoga Mat,web,38,55.0,2,110.0,26.0
2026-04-10,South,SKU-104,Drift Yoga Mat,marketplace,20,55.0,1,55.0,26.0
2026-04-10,South,SKU-104,Drift Yoga Mat,retail,11,55.0,0,0.0,26.0
2026-04-10,West,SKU-101,Aurora Desk Lamp,web,51,42.0,1,42.0,24.0
2026-04-10,West,SKU-101,Aurora Desk Lamp,marketplace,28,42.0,0,0.0,24.0
2026-04-10,West,SKU-101,Aurora Desk Lamp,retail,13,42.0,0,0.0,24.0
2026-04-10,West,SKU-102,Nimbus Bottle,web,88,28.0,3,84.0,11.0
2026-04-10,West,SKU-102,Nimbus Bottle,marketplace,49,28.0,3,84.0,11.0
2026-04-10,West,SKU-102,Nimbus Bottle,retail,22,28.0,0,0.0,11.0
2026-04-10,West,SKU-103,Halo Phone Stand,web,114,19.0,3,57.0,7.5
2026-04-10,West,SKU-103,Halo Phone Stand,marketplace,64,19.0,2,38.0,7.5
2026-04-10,West,SKU-103,Halo Phone Stand,retail,31,19.0,1,19.0,7.5
2026-04-10,West,SKU-104,Drift Yoga Mat,web,25,55.0,2,110.0,26.0
2026-04-10,West,SKU-104,Drift Yoga Mat,marketplace,13,55.0,1,55.0,26.0
2026-04-10,West,SKU-104,Drift Yoga Mat,retail,7,55.0,0,0.0,26.0
2026-04-11,North,SKU-101,Aurora Desk Lamp,web,86,42.0,3,126.0,24.0
2026-04-11,North,SKU-101,Aurora Desk Lamp,marketplace,46,42.0,1,42.0,24.0
2026-04-11,North,SKU-101,Aurora Desk Lamp,retail,21,42.0,0,0.0,24.0
2026-04-11,North,SKU-102,Nimbus Bottle,web,150,28.0,6,168.0,11.0
2026-04-11,North,SKU-102,Nimbus Bottle,marketplace,76,28.0,3,84.0,11.0
2026-04-11,North,SKU-102,Nimbus Bottle,retail,39,28.0,2,56.0,11.0
2026-04-11,North,SKU-103,Halo Phone Stand,web,192,19.0,12,228.0,7.5
2026-04-11,North,SKU-103,Halo Phone Stand,marketplace,96,19.0,6,114.0,7.5
2026-04-11,North,SKU-103,Halo Phone Stand,retail,49,19.0,3,57.0,7.5
2026-04-11,North,SKU-104,Drift Yoga Mat,web,40,55.0,4,220.0,26.0
2026-04-11,North,SKU-104,Drift Yoga Mat,marketplace,19,55.0,2,110.0,26.0
2026-04-11,North,SKU-104,Drift Yoga Mat,retail,10,55.0,1,55.0,26.0
2026-04-11,South,SKU-101,Aurora Desk Lamp,web,97,42.0,3,126.0,24.0
2026-04-11,South,SKU-101,Aurora Desk Lamp,marketplace,50,42.0,1,42.0,24.0
2026-04-11,South,SKU-101,Aurora Desk Lamp,retail,25,42.0,0,0.0,24.0
2026-04-11,South,SKU-102,Nimbus Bottle,web,163,28.0,3,84.0,11.0
2026-04-11,South,SKU-102,Nimbus Bottle,marketplace,88,28.0,2,56.0,11.0
2026-04-11,South,SKU-102,Nimbus Bottle,retail,46,28.0,1,28.0,11.0
2026-04-11,South,SKU-103,Halo Phone Stand,web,213,19.0,9,171.0,7.5
2026-04-11,South,SKU-103,Halo Phone Stand,marketplace,117,19.0,4,76.0,7.5
2026-04-11,South,SKU-103,Halo Phone Stand,retail,55,19.0,2,38.0,7.5
2026-04-11,South,SKU-104,Drift Yoga Mat,web,46,55.0,5,275.0,26.0
2026-04-11,South,SKU-104,Drift Yoga Mat,marketplace,23,55.0,1,55.0,26.0
2026-04-11,South,SKU-104,Drift Yoga Mat,retail,12,55.0,1,55.0,26.0
2026-04-11,West,SKU-101,Aurora Desk Lamp,web,59,42.0,1,42.0,24.0
2026-04-11,West,SKU-101,Aurora Desk Lamp,marketplace,33,42.0,0,0.0,24.0
2026-04-11,West,SKU-101,Aurora Desk Lamp,retail,17,42.0,0,0.0,24.0
2026-04-11,West,SKU-102,Nimbus Bottle,web,104,28.0,4,112.0,11.0
2026-04-11,West,SKU-102,Nimbus Bottle,marketplace,58,28.0,1,28.0,11.0
2026-04-11,West,SKU-102,Nimbus Bottle,retail,27,28.0,0,0.0,11.0
2026-04-11,West,SKU-103,Halo Phone Stand,web,132,19.0,5,95.0,7.5
2026-04-11,West,SKU-103,Halo Phone Stand,marketplace,72,19.0,3,57.0,7.5
2026-04-11,West,SKU-103,Halo Phone Stand,retail,36,19.0,1,19.0,7.5
2026-04-11,West,SKU-104,Drift Yoga Mat,web,29,55.0,2,110.0,26.0
2026-04-11,West,SKU-104,Drift Yoga Mat,marketplace,15,55.0,1,55.0,26.0
2026-04-11,West,SKU-104,Drift Yoga Mat,retail,7,55.0,0,0.0,26.0
2026-04-12,North,SKU-101,Aurora Desk Lamp,web,81,42.0,2,84.0,24.0
2026-04-12,North,SKU-101,Aurora Desk Lamp,marketplace,42,42.0,1,42.0,24.0
2026-04-12,North,SKU-101,Aurora Desk Lamp,retail,22,42.0,0,0.0,24.0
2026-04-12,North,SKU-102,Nimbus Bottle,web,140,28.0,6,168.0,11.0
2026-04-12,North,SKU-102,Nimbus Bottle,marketplace,66,28.0,2,56.0,11.0
2026-04-12,North,SKU-102,Nimbus Bottle,retail,37,28.0,1,28.0,11.0
2026-04-12,North,SKU-103,Halo Phone Stand,web,177,19.0,10,190.0,7.5
2026-04-12,North,SKU-103,Halo Phone Stand,marketplace,90,19.0,6,114.0,7.5
2026-04-12,North,SKU-103,Halo Phone Stand,retail,53,19.0,0,0.0,7.5
2026-04-12,North,SKU-104,Drift Yoga Mat,web,37,55.0,3,165.0,26.0
2026-04-12,North,SKU-104,Drift Yoga Mat,marketplace,19,55.0,1,55.0,26.0
2026-04-12,North,SKU-104,Drift Yoga Mat,retail,9,55.0,0,0.0,26.0
2026-04-12,South,SKU-101,Aurora Desk Lamp,web,90,42.0,2,84.0,24.0
2026-04-12,South,SKU-101,Aurora Desk Lamp,marketplace,53,42.0,1,42.0,24.0
2026-04-12,South,SKU-101,Aurora Desk Lamp,retail,23,42.0,0,0.0,24.0
2026-04-12,South,SKU-102,Nimbus Bottle,web,152,28.0,8,224.0,11.0
2026-04-12,South,SKU-102,Nimbus Bottle,marketplace,88,28.0,2,56.0,11.0
2026-04-12,South,SKU-102,Nimbus Bottle,retail,44,28.0,1,28.0,11.0
2026-04-12,South,SKU-103,Halo Phone Stand,web,200,19.0,11,209.0,7.5
2026-04-12,South,SKU-103,Halo Phone Stand,marketplace,106,19.0,5,95.0,7.5
2026-04-12,South,SKU-103,Halo Phone Stand,retail,58,19.0,3,57.0,7.5
2026-04-12,South,SKU-104,Drift Yoga Mat,web,44,55.0,3,165.0,26.0
2026-04-12,South,SKU-104,Drift Yoga Mat,marketplace,24,55.0,2,110.0,26.0
2026-04-12,South,SKU-104,Drift Yoga Mat,retail,11,55.0,1,55.0,26.0
2026-04-12,West,SKU-101,Aurora Desk Lamp,web,57,42.0,2,84.0,24.0
2026-04-12,West,SKU-101,Aurora Desk Lamp,marketplace,32,42.0,1,42.0,24.0
2026-04-12,West,SKU-101,Aurora Desk Lamp,retail,15,42.0,0,0.0,24.0
2026-04-12,West,SKU-102,Nimbus Bottle,web,99,28.0,3,84.0,11.0
2026-04-12,West,SKU-102,Nimbus Bottle,marketplace,53,28.0,2,56.0,11.0
2026-04-12,West,SKU-102,Nimbus Bottle,retail,26,28.0,1,28.0,11.0
2026-04-12,West,SKU-103,Halo Phone Stand,web,124,19.0,6,114.0,7.5
2026-04-12,West,SKU-103,Halo Phone Stand,marketplace,65,19.0,2,38.0,7.5
2026-04-12,West,SKU-103,Halo Phone Stand,retail,35,19.0,2,38.0,7.5
2026-04-12,West,SKU-104,Drift Yoga Mat,web,27,55.0,2,110.0,26.0
2026-04-12,West,SKU-104,Drift Yoga Mat,marketplace,14,55.0,1,55.0,26.0
2026-04-12,West,SKU-104,Drift Yoga Mat,retail,7,55.0,0,0.0,26.0
2026-04-13,North,SKU-101,Aurora Desk Lamp,web,60,42.0,2,84.0,24.0
2026-04-13,North,SKU-101,Aurora Desk Lamp,marketplace,31,42.0,0,0.0,24.0
2026-04-13,North,SKU-101,Aurora Desk Lamp,retail,15,42.0,0,0.0,24.0
2026-04-13,North,SKU-102,Nimbus Bottle,web,101,28.0,5,140.0,11.0
2026-04-13,North,SKU-102,Nimbus Bottle,marketplace,55,28.0,2,56.0,11.0
2026-04-13,North,SKU-102,Nimbus Bottle,retail,28,28.0,1,28.0,11.0
2026-04-13,North,SKU-103,Halo Phone Stand,web,128,19.0,7,133.0,7.5
2026-04-13,North,SKU-103,Halo Phone Stand,marketplace,71,19.0,2,38.0,7.5
2026-04-13,North,SKU-103,Halo Phone Stand,retail,33,19.0,1,19.0,7.5
2026-04-13,North,SKU-104,Drift Yoga Mat,web,29,55.0,2,110.0,26.0
2026-04-13,North,SKU-104,Drift Yoga Mat,marketplace,14,55.0,1,55.0,26.0
2026-04-13,North,SKU-104,Drift Yoga Mat,retail,7,55.0,0,0.0,26.0
2026-04-13,South,SKU-101,Aurora Desk Lamp,web,65,42.0,2,84.0,24.0
2026-04-13,South,SKU-101,Aurora Desk Lamp,marketplace,34,42.0,0,0.0,24.0
2026-04-13,South,SKU-101,Aurora Desk Lamp,retail,17,42.0,0,0.0,24.0
2026-04-13,South,SKU-102,Nimbus Bottle,web,121,28.0,6,168.0,11.0
2026-04-13,South,SKU-102,Nimbus Bottle,marketplace,61,28.0,1,28.0,11.0
2026-04-13,South,SKU-102,Nimbus Bottle,retail,31,28.0,1,28.0,11.0
2026-04-13,South,SKU-103,Halo Phone Stand,web,147,19.0,4,76.0,7.5
2026-04-13,South,SKU-103,Halo Phone Stand,marketplace,84,19.0,2,38.0,7.5
2026-04-13,South,SKU-103,Halo Phone Stand,retail,41,19.0,1,19.0,7.5
2026-04-13,South,SKU-104,Drift Yoga Mat,web,34,55.0,2,110.0,26.0
2026-04-13,South,SKU-104,Drift Yoga Mat,marketplace,16,55.0,1,55.0,26.0
2026-04-13,South,SKU-104,Drift Yoga Mat,retail,8,55.0,0,0.0,26.0
2026-04-13,West,SKU-101,Aurora Desk Lamp,web,44,42.0,1,42.0,24.0
2026-04-13,West,SKU-101,Aurora Desk Lamp,marketplace,21,42.0,0,0.0,24.0
2026-04-13,West,SKU-101,Aurora Desk Lamp,retail,11,42.0,0,0.0,24.0
2026-04-13,West,SKU-102,Nimbus Bottle,web,74,28.0,3,84.0,11.0
2026-04-13,West,SKU-102,Nimbus Bottle,marketplace,41,28.0,1,28.0,11.0
2026-04-13,West,SKU-102,Nimbus Bottle,retail,19,28.0,1,28.0,11.0
2026-04-13,West,SKU-103,Halo Phone Stand,web,95,19.0,5,95.0,7.5
2026-04-13,West,SKU-103,Halo Phone Stand,marketplace,46,19.0,2,38.0,7.5
2026-04-13,West,SKU-103,Halo Phone Stand,retail,23,19.0,0,0.0,7.5
2026-04-13,West,SKU-104,Drift Yoga Mat,web,20,55.0,1,55.0,26.0
2026-04-13,West,SKU-104,Drift Yoga Mat,marketplace,11,55.0,1,55.0,26.0
2026-04-13,West,SKU-104,Drift Yoga Mat,retail,5,55.0,0,0.0,26.0
2026-04-14,North,SKU-101,Aurora Desk Lamp,web,57,42.0,0,0.0,24.0
2026-04-14,North,SKU-101,Aurora Desk Lamp,marketplace,31,42.0,1,42.0,24.0
2026-04-14,North,SKU-101,Aurora Desk Lamp,retail,15,42.0,0,0.0,24.0
2026-04-14,North,SKU-102,Nimbus Bottle,web,100,28.0,3,84.0,11.0
2026-04-14,North,SKU-102,Nimbus Bottle,marketplace,52,28.0,1,28.0,11.0
2026-04-14,North,SKU-102,Nimbus Bottle,retail,28,28.0,0,0.0,11.0
2026-04-14,North,SKU-103,Halo Phone Stand,web,118,19.0,4,76.0,7.5
2026-04-14,North,SKU-103,Halo Phone Stand,marketplace,66,19.0,3,57.0,7.5
2026-04-14,North,SKU-103,Halo Phone Stand,retail,32,19.0,1,19.0,7.5
2026-04-14,North,SKU-104,Drift Yoga Mat,web,28,55.0,2,110.0,26.0
2026-04-14,North,SKU-104,Drift Yoga Mat,marketplace,13,55.0,1,55.0,26.0
2026-04-14,North,SKU-104,Drift Yoga Mat,retail,8,55.0,0,0.0,26.0
2026-04-14,South,SKU-101,Aurora Desk Lamp,web,66,42.0,2,84.0,24.0
2026-04-14,South,SKU-101,Aurora Desk Lamp,marketplace,34,42.0,1,42.0,24.0
2026-04-14,South,SKU-101,Aurora Desk Lamp,retail,18,42.0,0,0.0,24.0
2026-04-14,South,SKU-102,Nimbus Bottle,web,115,28.0,4,112.0,11.0
2026-04-14,South,SKU-102,Nimbus Bottle,marketplace,61,28.0,2,56.0,11.0
2026-04-14,South,SKU-102,Nimbus Bottle,retail,25,28.0,0,0.0,11.0
2026-04-14,South,SKU-103,Halo Phone Stand,web,144,19.0,4,76.0,7.5
2026-04-14,South,SKU-103,Halo Phone Stand,marketplace,86,19.0,3,57.0,7.5
2026-04-14,South,SKU-103,Halo Phone Stand,retail,40,19.0,2,38.0,7.5
2026-04-14,South,SKU-104,Drift Yoga Mat,web,33,55.0,3,165.0,26.0
2026-04-14,South,SKU-104,Drift Yoga Mat,marketplace,17,55.0,1,55.0,26.0
2026-04-14,South,SKU-104,Drift Yoga Mat,retail,8,55.0,0,0.0,26.0
2026-04-14,West,SKU-101,Aurora Desk Lamp,web,42,42.0,0,0.0,24.0
2026-04-14,West,SKU-101,Aurora Desk Lamp,marketplace,23,42.0,0,0.0,24.0
2026-04-14,West,SKU-101,Aurora Desk Lamp,retail,10,42.0,0,0.0,24.0
2026-04-14,West,SKU-102,Nimbus Bottle,web,71,28.0,3,84.0,11.0
2026-04-14,West,SKU-102,Nimbus Bottle,marketplace,40,28.0,0,0.0,11.0
2026-04-14,West,SKU-102,Nimbus Bottle,retail,19,28.0,0,0.0,11.0
2026-04-14,West,SKU-103,Halo Phone Stand,web,87,19.0,5,95.0,7.5
2026-04-14,West,SKU-103,Halo Phone Stand,marketplace,48,19.0,2,38.0,7.5
2026-04-14,West,SKU-103,Halo Phone Stand,retail,23,19.0,1,19.0,7.5
2026-04-14,West,SKU-104,Drift Yoga Mat,web,21,55.0,2,110.0,26.0
2026-04-14,West,SKU-104,Drift Yoga Mat,marketplace,10,55.0,0,0.0,26.0
2026-04-14,West,SKU-104,Drift Yoga Mat,retail,4,55.0,0,0.0,26.0
2026-04-15,North,SKU-101,Aurora Desk Lamp,web,57,42.0,1,42.0,24.0
2026-04-15,North,SKU-101,Aurora Desk Lamp,marketplace,29,42.0,0,0.0,24.0
2026-04-15,North,SKU-101,Aurora Desk Lamp,retail,15,42.0,0,0.0,24.0
2026-04-15,North,SKU-102,Nimbus Bottle,web,96,28.0,4,112.0,11.0
2026-04-15,North,SKU-102,Nimbus Bottle,marketplace,53,28.0,1,28.0,11.0
2026-04-15,North,SKU-102,Nimbus Bottle,retail,25,28.0,1,28.0,11.0
2026-04-15,North,SKU-103,Halo Phone Stand,web,117,19.0,5,95.0,7.5
2026-04-15,North,SKU-103,Halo Phone Stand,marketplace,67,19.0,3,57.0,7.5
2026-04-15,North,SKU-103,Halo Phone Stand,retail,31,19.0,1,19.0,7.5
2026-04-15,North,SKU-104,Drift Yoga Mat,web,28,55.0,2,110.0,26.0
2026-04-15,North,SKU-104,Drift Yoga Mat,marketplace,13,55.0,1,55.0,26.0
2026-04-15,North,SKU-104,Drift Yoga Mat,retail,7,55.0,0,0.0,26.0
2026-04-15,South,SKU-101,Aurora Desk Lamp,web,70,42.0,2,84.0,24.0
2026-04-15,South,SKU-101,Aurora Desk Lamp,marketplace,35,42.0,1,42.0,24.0
2026-04-15,South,SKU-101,Aurora Desk Lamp,retail,16,42.0,0,0.0,24.0
2026-04-15,South,SKU-102,Nimbus Bottle,web,107,28.0,2,56.0,11.0
2026-04-15,South,SKU-102,Nimbus Bottle,marketplace,58,28.0,1,28.0,11.0
2026-04-15,South,SKU-102,Nimbus Bottle,retail,29,28.0,1,28.0,11.0
2026-04-15,South,SKU-103,Halo Phone Stand,web,151,19.0,9,171.0,7.5
2026-04-15,South,SKU-103,Halo Phone Stand,marketplace,73,19.0,3,57.0,7.5
2026-04-15,South,SKU-103,Halo Phone Stand,retail,38,19.0,1,19.0,7.5
2026-04-15,South,SKU-104,Drift Yoga Mat,web,31,55.0,3,165.0,26.0
2026-04-15,South,SKU-104,Drift Yoga Mat,marketplace,16,55.0,1,55.0,26.0
2026-04-15,South,SKU-104,Drift Yoga Mat,retail,8,55.0,0,0.0,26.0
2026-04-15,West,SKU-101,Aurora Desk Lamp,web,41,42.0,1,42.0,24.0
2026-04-15,West,SKU-101,Aurora Desk Lamp,marketplace,22,42.0,0,0.0,24.0
2026-04-15,West,SKU-101,Aurora Desk Lamp,retail,11,42.0,0,0.0,24.0
2026-04-15,West,SKU-102,Nimbus Bottle,web,68,28.0,2,56.0,11.0
2026-04-15,West,SKU-102,Nimbus Bottle,marketplace,36,28.0,1,28.0,11.0
2026-04-15,West,SKU-102,Nimbus Bottle,retail,19,28.0,0,0.0,11.0
2026-04-15,West,SKU-103,Halo Phone Stand,web,89,19.0,3,57.0,7.5
2026-04-15,West,SKU-103,Halo Phone Stand,marketplace,50,19.0,3,57.0,7.5
2026-04-15,West,SKU-103,Halo Phone Stand,retail,26,19.0,1,19.0,7.5
2026-04-15,West,SKU-104,Drift Yoga Mat,web,19,55.0,1,55.0,26.0
2026-04-15,West,SKU-104,Drift Yoga Mat,marketplace,10,55.0,0,0.0,26.0
2026-04-15,West,SKU-104,Drift Yoga Mat,retail,4,55.0,0,0.0,26.0
2026-04-16,North,SKU-101,Aurora Desk Lamp,web,63,42.0,2,84.0,24.0
2026-04-16,North,SKU-101,Aurora Desk Lamp,marketplace,33,42.0,0,0.0,24.0
2026-04-16,North,SKU-101,Aurora Desk Lamp,retail,19,42.0,0,0.0,24.0
2026-04-16,North,SKU-102,Nimbus Bottle,web,113,28.0,5,140.0,11.0
2026-04-16,North,SKU-102,Nimbus Bottle,marketplace,56,28.0,3,84.0,11.0
2026-04-16,North,SKU-102,Nimbus Bottle,retail,30,28.0,1,28.0,11.0
2026-04-16,North,SKU-103,Halo Phone Stand,web,137,19.0,6,114.0,7.5
2026-04-16,North,SKU-103,Halo Phone Stand,marketplace,74,19.0,4,76.0,7.5
2026-04-16,North,SKU-103,Halo Phone Stand,retail,38,19.0,1,19.0,7.5
2026-04-16,North,SKU-104,Drift Yoga Mat,web,32,55.0,2,110.0,26.0
2026-04-16,North,SKU-104,Drift Yoga Mat,marketplace,14,55.0,1,55.0,26.0
2026-04-16,North,SKU-104,Drift Yoga Mat,retail,7,55.0,0,0.0,26.0
2026-04-16,South,SKU-101,Aurora Desk Lamp,web,75,42.0,2,84.0,24.0
2026-04-16,South,SKU-101,Aurora Desk Lamp,marketplace,36,42.0,1,42.0,24.0
2026-04-16,South,SKU-101,Aurora Desk Lamp,retail,18,42.0,0,0.0,24.0
2026-04-16,South,SKU-102,Nimbus Bottle,web,124,28.0,5,140.0,11.0
2026-04-16,South,SKU-102,Nimbus Bottle,marketplace,66,28.0,3,84.0,11.0
2026-04-16,South,SKU-102,Nimbus Bottle,retail,35,28.0,0,0.0,11.0
2026-04-16,South,SKU-103,Halo Phone Stand,web,166,19.0,7,133.0,7.5
2026-04-16,South,SKU-103,Halo Phone Stand,marketplace,87,19.0,3,57.0,7.5
2026-04-16,South,SKU-103,Halo Phone Stand,retail,43,19.0,2,38.0,7.5
2026-04-16,South,SKU-104,Drift Yoga Mat,web,35,55.0,2,110.0,26.0
2026-04-16,South,SKU-104,Drift Yoga Mat,marketplace,17,55.0,0,0.0,26.0
2026-04-16,South,SKU-104,Drift Yoga Mat,retail,8,55.0,0,0.0,26.0
2026-04-16,West,SKU-101,Aurora Desk Lamp,web,46,42.0,0,0.0,24.0
2026-04-16,West,SKU-101,Aurora Desk Lamp,marketplace,25,42.0,1,42.0,24.0
2026-04-16,West,SKU-101,Aurora Desk Lamp,retail,12,42.0,0,0.0,24.0
2026-04-16,West,SKU-102,Nimbus Bottle,web,74,28.0,3,84.0,11.0
2026-04-16,West,SKU-102,Nimbus Bottle,marketplace,43,28.0,2,56.0,11.0
2026-04-16,West,SKU-102,Nimbus Bottle,retail,20,28.0,1,28.0,11.0
2026-04-16,West,SKU-103,Halo Phone Stand,web,97,19.0,5,95.0,7.5
2026-04-16,West,SKU-103,Halo Phone Stand,marketplace,53,19.0,3,57.0,7.5
2026-04-16,West,SKU-103,Halo Phone Stand,retail,28,19.0,0,0.0,7.5
2026-04-16,West,SKU-104,Drift Yoga Mat,web,21,55.0,1,55.0,26.0
2026-04-16,West,SKU-104,Drift Yoga Mat,marketplace,12,55.0,1,55.0,26.0
2026-04-16,West,SKU-104,Drift Yoga Mat,retail,5,55.0,0,0.0,26.0
2026-04-17,North,SKU-101,Aurora Desk Lamp,web,74,42.0,2,84.0,24.0
2026-04-17,North,SKU-101,Aurora Desk Lamp,marketplace,40,42.0,1,42.0,24.0
2026-04-17,North,SKU-101,Aurora Desk Lamp,retail,19,42.0,0,0.0,24.0
2026-04-17,North,SKU-102,Nimbus Bottle,web,130,28.0,4,112.0,11.0
2026-04-17,North,SKU-102,Nimbus Bottle,marketplace,70,28.0,2,56.0,11.0
2026-04-17,North,SKU-102,Nimbus Bottle,retail,34,28.0,1,28.0,11.0
2026-04-17,North,SKU-103,Halo Phone Stand,web,159,19.0,4,76.0,7.5
2026-04-17,North,SKU-103,Halo Phone Stand,marketplace,80,19.0,4,76.0,7.5
2026-04-17,North,SKU-103,Halo Phone Stand,retail,43,19.0,2,38.0,7.5
2026-04-17,North,SKU-104,Drift Yoga Mat,web,36,55.0,3,165.0,26.0
2026-04-17,North,SKU-104,Drift Yoga Mat,marketplace,18,55.0,0,0.0,26.0
2026-04-17,North,SKU-104,Drift Yoga Mat,retail,8,55.0,0,0.0,26.0
2026-04-17,South,SKU-101,Aurora Desk Lamp,web,85,42.0,2,84.0,24.0
2026-04-17,South,SKU-101,Aurora Desk Lamp,marketplace,43,42.0,1,42.0,24.0
2026-04-17,South,SKU-101,Aurora Desk Lamp,retail,22,42.0,0,0.0,24.0
2026-04-17,South,SKU-102,Nimbus Bottle,web,145,28.0,9,252.0,11.0
2026-04-17,South,SKU-102,Nimbus Bottle,marketplace,81,28.0,3,84.0,11.0
2026-04-17,South,SKU-102,Nimbus Bottle,retail,37,28.0,1,28.0,11.0
2026-04-17,South,SKU-103,Halo Phone Stand,web,184,19.0,6,114.0,7.5
2026-04-17,South,SKU-103,Halo Phone Stand,marketplace,100,19.0,5,95.0,7.5
2026-04-17,South,SKU-103,Halo Phone Stand,retail,48,19.0,2,38.0,7.5
2026-04-17,South,SKU-104,Drift Yoga Mat,web,38,55.0,5,275.0,26.0
2026-04-17,South,SKU-104,Drift Yoga Mat,marketplace,19,55.0,1,55.0,26.0
2026-04-17,South,SKU-104,Drift Yoga Mat,retail,10,55.0,0,0.0,26.0
2026-04-17,West,SKU-101,Aurora Desk Lamp,web,53,42.0,1,42.0,24.0
2026-04-17,West,SKU-101,Aurora Desk Lamp,marketplace,29,42.0,0,0.0,24.0
2026-04-17,West,SKU-101,Aurora Desk Lamp,retail,14,42.0,0,0.0,24.0
2026-04-17,West,SKU-102,Nimbus Bottle,web,89,28.0,4,112.0,11.0
2026-04-17,West,SKU-102,Nimbus Bottle,marketplace,46,28.0,1,28.0,11.0
2026-04-17,West,SKU-102,Nimbus Bottle,retail,24,28.0,1,28.0,11.0
2026-04-17,West,SKU-103,Halo Phone Stand,web,110,19.0,6,114.0,7.5
2026-04-17,West,SKU-103,Halo Phone Stand,marketplace,61,19.0,3,57.0,7.5
2026-04-17,West,SKU-103,Halo Phone Stand,retail,29,19.0,1,19.0,7.5
2026-04-17,West,SKU-104,Drift Yoga Mat,web,24,55.0,1,55.0,26.0
2026-04-17,West,SKU-104,Drift Yoga Mat,marketplace,13,55.0,1,55.0,26.0
2026-04-17,West,SKU-104,Drift Yoga Mat,retail,6,55.0,0,0.0,26.0
2026-04-18,North,SKU-101,Aurora Desk Lamp,web,87,42.0,3,126.0,24.0
2026-04-18,North,SKU-101,Aurora Desk Lamp,marketplace,46,42.0,1,42.0,24.0
2026-04-18,North,SKU-101,Aurora Desk Lamp,retail,23,42.0,0,0.0,24.0
2026-04-18,North,SKU-102,Nimbus Bottle,web,150,28.0,4,112.0,11.0
2026-04-18,North,SKU-102,Nimbus Bottle,marketplace,79,28.0,2,56.0,11.0
